fpr,tpr,thresholds
0.018135267761894603,0.12642802741812642,0.6550050401708587
0.01834862385321101,0.12642802741812642,0.6533585139809275
0.01834862385321101,0.12871287128712872,0.6521501877529285
0.018775336035843825,0.12871287128712872,0.6505680412877057
0.018775336035843825,0.12947448591012947,0.6502209888591823
0.01898869212716023,0.12947448591012947,0.6499756331354615
0.01898869212716023,0.13023610053313023,0.6488079699633683
0.01920204821847664,0.13023610053313023,0.6473318334324587
0.01920204821847664,0.13252094440213252,0.6461209407443628
0.019415404309793046,0.13252094440213252,0.6458369642288492
0.019415404309793046,0.13404417364813404,0.6449698634334532
0.019628760401109453,0.13404417364813404,0.644142449967361
0.019628760401109453,0.13861386138613863,0.6374466355015065
0.020055472583742264,0.13861386138613863,0.6368622543447859
0.020055472583742264,0.13937547600913938,0.635767276702377
0.02048218476637508,0.13937547600913938,0.6345260753893891
0.02048218476637508,0.14166031987814165,0.6306016547111913
0.020695540857691486,0.14166031987814165,0.6305634777435483
0.020695540857691486,0.14242193450114243,0.6298536773086154
0.0211222530403243,0.14242193450114243,0.6275858767499348
0.0211222530403243,0.14394516374714394,0.6268546338190387
0.021548965222957114,0.14394516374714394,0.6261231907618718
0.021548965222957114,0.14775323686214775,0.6235489205332426
0.02176232131427352,0.14775323686214775,0.6232652270503
0.02176232131427352,0.15308453922315307,0.6202826246796143
0.022189033496906336,0.15308453922315307,0.6200562553024604
0.022189033496906336,0.1546077684691546,0.6197195955939336
0.022402389588222743,0.1546077684691546,0.6191274862473497
0.022402389588222743,0.15536938309215537,0.6171857072731723
0.02261574567953915,0.15536938309215537,0.6166514569045015
0.02261574567953915,0.1568926123381569,0.61386491526236
0.022829101770855557,0.1568926123381569,0.6133612465428904
0.022829101770855557,0.15841584158415842,0.6106244381652628
0.023255813953488372,0.15841584158415842,0.6096317811343366
0.023255813953488372,0.16146230007616147,0.6078996687904556
0.02346917004480478,0.16146230007616147,0.6071566202205824
0.02346917004480478,0.1667936024371668,0.6036120476332325
0.024109238318754,0.1667936024371668,0.6002217101463608
0.024109238318754,0.1728865194211729,0.5945367209004908
0.024322594410070408,0.1728865194211729,0.5937533300591968
0.024322594410070408,0.17364813404417365,0.5934757959992184
0.02560273095796885,0.17364813404417365,0.5899286406977251
0.02560273095796885,0.17517136329017516,0.5876838350278287
0.025816087049285258,0.17517136329017516,0.5873086844804478
0.025816087049285258,0.17745620715917745,0.585308955935618
0.026029443140601665,0.17745620715917745,0.5851911074791598
0.026029443140601665,0.18202589489718202,0.5826563708206292
0.026669511414550887,0.18202589489718202,0.5800215470177736
0.026669511414550887,0.1843107387661843,0.5784490746333103
0.026882867505867294,0.1843107387661843,0.5776941664318953
0.026882867505867294,0.18583396801218582,0.5746887689654834
0.0270962235971837,0.18583396801218582,0.5737325145606914
0.0270962235971837,0.18811881188118812,0.5713824837320325
0.028163004053765733,0.18811881188118812,0.5683063355815974
0.028163004053765733,0.18964204112718963,0.5673285522378613
0.02837636014508214,0.18964204112718963,0.5665548465550742
0.02837636014508214,0.19040365575019041,0.5664611734000302
0.028589716236398548,0.19040365575019041,0.5663713587580248
0.028589716236398548,0.19116527037319117,0.5660220956884846
0.028803072327714955,0.19116527037319117,0.5659394571472043
0.028803072327714955,0.19192688499619193,0.5657543366987119
0.029016428419031362,0.19192688499619193,0.5652610482343874
0.029016428419031362,0.19497334348819498,0.5638293698480374
0.02986985278429699,0.19497334348819498,0.5631121543243784
0.02986985278429699,0.19725818735719725,0.5621757050139301
0.030296564966929805,0.19725818735719725,0.5613564785991443
0.030296564966929805,0.19954303122619954,0.559836945798078
0.03072327714956262,0.19954303122619954,0.5597364158507567
0.03072327714956262,0.2003046458492003,0.5596632680825068
0.031149989332195434,0.2003046458492003,0.5593546442587466
0.031149989332195434,0.20335110434120335,0.5582858925735287
0.03157670151482825,0.20335110434120335,0.5574460340688231
0.03157670151482825,0.2048743335872049,0.5561176499584483
0.03200341369746106,0.2048743335872049,0.5558076022697741
0.03200341369746106,0.2063975628332064,0.5545508759240377
0.032216769788777466,0.2063975628332064,0.5541243571829885
0.032216769788777466,0.20715917745620716,0.5526715421563234
0.033070194154043095,0.20715917745620716,0.551505276091925
0.033070194154043095,0.2079207920792079,0.5513931569901306
0.033283550245359506,0.2079207920792079,0.5513174860221278
0.033283550245359506,0.21096725057121096,0.5502854282775425
0.03349690633667591,0.21096725057121096,0.5493237078208348
0.03349690633667591,0.2124904798172125,0.5492736551392875
0.033923618519308724,0.2124904798172125,0.5475917741239573
0.033923618519308724,0.21325209444021326,0.547099179711631
0.034136974610625134,0.21325209444021326,0.5468538924762989
0.034136974610625134,0.22239146991622238,0.5394962539260048
0.03456368679325795,0.22239146991622238,0.5389186291457126
0.03456368679325795,0.22315308453922314,0.5386798002767765
0.03477704288457435,0.22315308453922314,0.5381169041194339
0.03477704288457435,0.22391469916222392,0.5380092115892775
0.03499039897589076,0.22391469916222392,0.537516615149648
0.03499039897589076,0.22696115765422697,0.5363575235456758
0.03520375506720717,0.22696115765422697,0.5356102289051966
0.03520375506720717,0.23000761614623,0.5331292071795962
0.03584382334115639,0.23000761614623,0.5326226650548332
0.03584382334115639,0.2345773038842346,0.5295649833722099
0.036057179432472795,0.2345773038842346,0.5294039694566943
0.036057179432472795,0.2376237623762376,0.5282755109736647
0.036270535523789206,0.2376237623762376,0.5282443837722403
0.036270535523789206,0.24143183549124142,0.5264444655932028
0.03669724770642202,0.24143183549124142,0.5261988831518483
0.03669724770642202,0.2421934501142422,0.5241672491956622
0.036910603797738424,0.2421934501142422,0.5236247465600677
0.036910603797738424,0.24523990860624523,0.520375109425473
0.037123959889054835,0.24523990860624523,0.5202520087838979
0.037123959889054835,0.24676313785224677,0.518756548770789
0.03776402816300405,0.24676313785224677,0.5177725268797512
0.03776402816300405,0.24752475247524752,0.5176846876004527
0.03797738425432046,0.24752475247524752,0.5158595726479017
0.03797738425432046,0.24904798172124903,0.515555271133125
0.03819074034563687,0.24904798172124903,0.515458985965813
0.03819074034563687,0.25057121096725055,0.5145276614950449
0.03840409643695328,0.25057121096725055,0.5141332223533353
0.03840409643695328,0.2520944402132521,0.5135799381870719
0.03861745252826968,0.2520944402132521,0.5123965862715487
0.03861745252826968,0.2536176694592536,0.5117140069013548
0.03883080861958609,0.2536176694592536,0.510768194517594
0.03883080861958609,0.2559025133282559,0.5088371076377748
0.03968423298485172,0.2559025133282559,0.5045214247931017
0.03968423298485172,0.25666412795125665,0.5036797838815291
0.04011094516748453,0.25666412795125665,0.503245704880577
0.04011094516748453,0.25742574257425743,0.503221910401483
0.04032430125880094,0.25742574257425743,0.5026895354490726
0.04032430125880094,0.2597105864432597,0.5020372047978088
0.04075101344143375,0.2597105864432597,0.5009121474553464
0.04075101344143375,0.26428027418126426,0.4977480768726546
0.04117772562406657,0.26428027418126426,0.49715740841359685
0.04117772562406657,0.26580350342726583,0.49644839519448186
0.042031149989332196,0.26580350342726583,0.49484345737256535
0.042031149989332196,0.26656511805026656,0.49402621770441896
0.0422445060806486,0.26656511805026656,0.4939590615452612
0.0422445060806486,0.26884996191926885,0.4933328211174849
0.04309793044591423,0.26884996191926885,0.4924705383611082
0.04309793044591423,0.27037319116527037,0.4920054975673619
0.043737998719863454,0.27037319116527037,0.49044554339047003
0.043737998719863454,0.27341964965727344,0.4892671958583533
0.04395135481117986,0.27341964965727344,0.4890890391397894
0.04395135481117986,0.2741812642802742,0.48894813213793026
0.04416471090249627,0.2741812642802742,0.48876419945010763
0.04416471090249627,0.277989337395278,0.48655565297424197
0.04437806699381267,0.277989337395278,0.4864813808436339
0.04437806699381267,0.2795125666412795,0.48526535805627974
0.04459142308512908,0.2795125666412795,0.48455101996943256
0.04459142308512908,0.28255902513328257,0.48258192087315066
0.045871559633027525,0.28255902513328257,0.47871749375931927
0.045871559633027525,0.2833206397562833,0.4786470957718636
0.04629827181566034,0.2833206397562833,0.4781221337453871
0.04629827181566034,0.28484386900228487,0.4775914106250114
0.046511627906976744,0.28484386900228487,0.47711673641830893
0.046511627906976744,0.2871287128712871,0.4768089430961327
0.046724983998293154,0.2871287128712871,0.476738840802622
0.046724983998293154,0.2878903274942879,0.47660571070710106
0.04693834008960956,0.2878903274942879,0.47660326049562607
0.04693834008960956,0.2916984006092917,0.4749872741492102
0.04715169618092597,0.2916984006092917,0.474914710696726
0.04715169618092597,0.2924600152322925,0.47437816892755497
0.04779176445487519,0.2924600152322925,0.47286265452841236
0.04779176445487519,0.2932216298552932,0.4727023539283512
0.04800512054619159,0.2932216298552932,0.4721348869978366
0.04800512054619159,0.293983244478294,0.4718802787548444
0.048431832728824405,0.293983244478294,0.47131048245311197
0.048431832728824405,0.2947448591012947,0.4701879976600249
0.048645188820140815,0.2947448591012947,0.46998732326091813
0.048645188820140815,0.2962680883472963,0.4686453508988031
0.04907190100277363,0.2962680883472963,0.46823377855231396
0.04907190100277363,0.297029702970297,0.46775125815247126
0.04928525709409003,0.297029702970297,0.467730934875499
0.04928525709409003,0.2985529322162985,0.46691029482516566
0.04971196927672285,0.2985529322162985,0.4662583167385863
0.04971196927672285,0.3008377760853008,0.46562989800488974
0.04992532536803926,0.3008377760853008,0.4651362377167413
0.04992532536803926,0.3015993907083016,0.4647107657815389
0.05077874973330489,0.3015993907083016,0.46347894779467375
0.05077874973330489,0.30236100533130233,0.46315417818540083
0.05099210582462129,0.30236100533130233,0.46251658230398013
0.05099210582462129,0.3031226199543031,0.46123828918086074
0.051418818007254105,0.3031226199543031,0.46075217452452205
0.051418818007254105,0.30464584920030463,0.4598018998267277
0.052485598463836144,0.30464584920030463,0.4585655858558754
0.052485598463836144,0.3076923076923077,0.4562054776224463
0.05291231064646896,0.3076923076923077,0.45565434113582043
0.05291231064646896,0.30997715156131,0.45508959456602016
0.05355237892041818,0.30997715156131,0.45461969732456026
0.05355237892041818,0.3115003808073115,0.45397963793680907
0.05397909110305099,0.3115003808073115,0.45375807684829345
0.05397909110305099,0.31226199543031224,0.4535164703064394
0.0541924471943674,0.31226199543031224,0.4534709908367685
0.0541924471943674,0.3137852246763138,0.45256854151157216
0.05483251546831662,0.3137852246763138,0.4509846232825444
0.05483251546831662,0.3153084539223153,0.45064767546173123
0.05504587155963303,0.3153084539223153,0.4503693230959466
0.05504587155963303,0.31683168316831684,0.45013716906404305
0.05568593983358225,0.31683168316831684,0.44848506568799906
0.05568593983358225,0.31911652703731913,0.4479780712071066
0.05675272029016428,0.31911652703731913,0.4455643650722112
0.05675272029016428,0.31987814166031986,0.4455582063598531
0.05696607638148069,0.31987814166031986,0.44554722899710036
0.05696607638148069,0.32063975628332064,0.44548676983364344
0.057392788564113506,0.32063975628332064,0.44476312900891307
0.057392788564113506,0.32292460015232294,0.4429606222556393
0.05760614465542991,0.32292460015232294,0.44282937239754117
0.05760614465542991,0.32368621477532367,0.4427346627836842
0.058032856838062724,0.32368621477532367,0.44179005901909013
0.058032856838062724,0.32444782939832445,0.4417770704365052
0.058246212929379135,0.32444782939832445,0.44166354273386826
0.058246212929379135,0.32520944402132523,0.4412863246133318
0.05845956902069554,0.32520944402132523,0.4409097964197595
0.05845956902069554,0.32597105864432596,0.44083202167702396
0.05909963729464476,0.32597105864432596,0.44012675079397506
0.05909963729464476,0.32673267326732675,0.4399139531741786
0.05931299338596117,0.32673267326732675,0.4398681361405099
0.05931299338596117,0.3274942878903275,0.43949837044178675
0.05952634947727758,0.3274942878903275,0.4390491774786281
0.05952634947727758,0.32901751713632904,0.4377763013886637
0.05973970556859398,0.32901751713632904,0.4375513893960375
0.05973970556859398,0.33054074638233055,0.43658911647680837
0.06059312993385961,0.33054074638233055,0.43543230093494806
0.06059312993385961,0.33206397562833206,0.43500038819039505
0.06080648602517602,0.33206397562833206,0.4347675054909164
0.06080648602517602,0.33282559025133285,0.43461727187946925
0.061019842116492425,0.33282559025133285,0.4332785463924149
0.061019842116492425,0.3335872048743336,0.43303076258231216
0.06187326648175805,0.3335872048743336,0.43167225365519507
0.06187326648175805,0.3351104341203351,0.4315255964956482
0.062086622573074464,0.3351104341203351,0.430818211382548
0.062086622573074464,0.3389185072353389,0.4296972857922588
0.06229997866439087,0.3389185072353389,0.4296653618256793
0.06229997866439087,0.3396801218583397,0.42944133477679286
0.06251333475570728,0.3396801218583397,0.4293850450523054
0.06251333475570728,0.3427265803503427,0.4285407962803653
0.06294004693834009,0.3427265803503427,0.42835939293002157
0.06294004693834009,0.3434881949733435,0.4282020743314808
0.06358011521228932,0.3434881949733435,0.4275206467382787
0.06358011521228932,0.34424980959634427,0.42745355209827834
0.06422018348623854,0.34424980959634427,0.42696711290274353
0.06422018348623854,0.345011424219345,0.4268772401719654
0.06550032003413697,0.345011424219345,0.425806002435219
0.06550032003413697,0.3488194973343488,0.4249607525784719
0.06571367612545338,0.3488194973343488,0.42467150427498435
0.06571367612545338,0.3495811119573496,0.42438175413380325
0.06614038830808619,0.3495811119573496,0.42365088672310436
0.06614038830808619,0.3503427265803503,0.4236318532187627
0.0663537443994026,0.3503427265803503,0.4235815755560161
0.0663537443994026,0.3511043412033511,0.42310350159733484
0.06656710049071901,0.3511043412033511,0.4229992019387121
0.06656710049071901,0.3518659558263519,0.4223799491020914
0.06678045658203542,0.3518659558263519,0.4223518426230937
0.06678045658203542,0.3556740289413557,0.42015867636865856
0.06720716876466823,0.3556740289413557,0.41937077186551985
0.06720716876466823,0.3587204874333587,0.4187065698925752
0.06784723703861745,0.3587204874333587,0.4176385819242632
0.06784723703861745,0.3594821020563595,0.4171016720259222
0.06806059312993386,0.3594821020563595,0.41697118813954287
0.06806059312993386,0.3602437166793602,0.41667504151780393
0.06870066140388308,0.3602437166793602,0.4152488461144258
0.06870066140388308,0.361005331302361,0.4145565132172668
0.06891401749519949,0.361005331302361,0.4142305944174045
0.06891401749519949,0.3632901751713633,0.4135065434875956
0.07040751013441433,0.3632901751713633,0.41147242576803056
0.07040751013441433,0.3648134044173648,0.4111844076451343
0.07062086622573074,0.3648134044173648,0.41096472890382574
0.07062086622573074,0.3655750190403656,0.41072687290342424
0.07083422231704715,0.3655750190403656,0.41054115567077115
0.07083422231704715,0.36633663366336633,0.41048829635910267
0.07147429059099637,0.36633663366336633,0.4096193540091374
0.07147429059099637,0.3670982482863671,0.4095856953491555
0.07168764668231278,0.3670982482863671,0.4094692051749583
0.07168764668231278,0.3693830921553694,0.4073220194716578
0.07254107104757841,0.3693830921553694,0.4058610765085611
0.07254107104757841,0.37014470677837014,0.4057892788970049
0.07296778323021122,0.37014470677837014,0.40555252973170786
0.07296778323021122,0.3709063214013709,0.40548910352662937
0.07339449541284404,0.3709063214013709,0.40515076291992613
0.07339449541284404,0.37166793602437165,0.4051497297463188
0.07360785150416044,0.37166793602437165,0.4049674876601716
0.07360785150416044,0.37242955064737243,0.40492639170923744
0.0751013441433753,0.37242955064737243,0.40273571296859645
0.0751013441433753,0.3731911652703732,0.4020876862916394
0.0753147002346917,0.3731911652703732,0.4016196141294445
0.0753147002346917,0.37395277989337394,0.40085013701334304
0.0755280563260081,0.37395277989337394,0.4001688629661048
0.0755280563260081,0.3747143945163747,0.40009167413936675
0.07659483678259014,0.3747143945163747,0.39823308813548136
0.07659483678259014,0.37547600913937546,0.39806188577040774
0.07680819287390656,0.37547600913937546,0.3978177066373
0.07680819287390656,0.37623762376237624,0.3976958154595965
0.07702154896522295,0.37623762376237624,0.39702457353560333
0.07702154896522295,0.376999238385377,0.39656790007236736
0.07723490505653936,0.376999238385377,0.39645243074974545
0.07723490505653936,0.38004569687738005,0.3956053634340619
0.07851504160443781,0.38004569687738005,0.39431751094132933
0.07851504160443781,0.38080731150038083,0.39383004619589573
0.07894175378707062,0.38080731150038083,0.3932087088066232
0.07894175378707062,0.38156892612338156,0.39229713241601316
0.07958182206101984,0.38156892612338156,0.3914163944750341
0.07958182206101984,0.38233054074638234,0.3913811742328001
0.08000853424365266,0.38233054074638234,0.3906255643712826
0.08000853424365266,0.38309215536938307,0.39057854176562484
0.08043524642628547,0.38309215536938307,0.39013144769149244
0.08043524642628547,0.38461538461538464,0.38877228540449804
0.08086195860891829,0.38461538461538464,0.3877393017684695
0.08086195860891829,0.38537699923838536,0.38765267454020996
0.08107531470023469,0.38537699923838536,0.38762643742891967
0.08107531470023469,0.38766184310738766,0.3863578787095406
0.0812886707915511,0.38766184310738766,0.3850587353487171
0.0812886707915511,0.38918507235338917,0.38494066986437986
0.08171538297418392,0.38918507235338917,0.38469671059881144
0.08171538297418392,0.38994668697638996,0.3846858754815965
0.08192873906550031,0.38994668697638996,0.38445199116266443
0.08192873906550031,0.3907083015993907,0.38409054230540957
0.08235545124813314,0.3907083015993907,0.38374151090314695
0.08235545124813314,0.39146991622239147,0.38362862168825934
0.08256880733944955,0.39146991622239147,0.3831840612730932
0.08256880733944955,0.392993145468393,0.38213278625543634
0.08406229997866439,0.392993145468393,0.38095632308848837
0.08406229997866439,0.39375476009139376,0.3807669787745842
0.0842756560699808,0.39375476009139376,0.3805103704138111
0.0842756560699808,0.39603960396039606,0.3797115005442183
0.0844890121612972,0.39603960396039606,0.37968836821993335
0.0844890121612972,0.3968012185833968,0.3796336137713175
0.08491572434393002,0.3968012185833968,0.3793548630674
0.08491572434393002,0.3983244478293983,0.37906577609326797
0.08512908043524643,0.3983244478293983,0.3790087625127248
0.08512908043524643,0.4013709063214014,0.37798791782751284
0.08555579261787924,0.4013709063214014,0.377566298941007
0.08555579261787924,0.4028941355674029,0.37731306705400625
0.08662257307446128,0.4028941355674029,0.37659664630475004
0.08662257307446128,0.4044173648134044,0.3761368996113616
0.08683592916577769,0.4044173648134044,0.3757866009728476
0.08683592916577769,0.4051789794364052,0.3756585665175764
0.0872626413484105,0.4051789794364052,0.37533648529952907
0.0872626413484105,0.40594059405940597,0.3751096722375826
0.08832942180499254,0.40594059405940597,0.37369669949541584
0.08832942180499254,0.4074638233054075,0.3734735933438703
0.08854277789630893,0.4074638233054075,0.37294447964564215
0.08854277789630893,0.408987052551409,0.3727388468828065
0.08939620226157456,0.408987052551409,0.3724327667203648
0.08939620226157456,0.4105102817974105,0.3717807305786263
0.08960955835289097,0.4105102817974105,0.37152938423212206
0.08960955835289097,0.4112718964204113,0.37148190534006553
0.08982291444420738,0.4112718964204113,0.3713922275262368
0.08982291444420738,0.412033511043412,0.3713554700274783
0.0904629827181566,0.412033511043412,0.37080901038262115
0.0904629827181566,0.4135567402894136,0.37057784540428623
0.09088969490078942,0.4135567402894136,0.37033269009386427
0.09088969490078942,0.4143183549124143,0.37026884683661127
0.09131640708342223,0.4143183549124143,0.3700020757245072
0.09131640708342223,0.4158415841584158,0.36904708427219657
0.09216983144868786,0.4158415841584158,0.3683026530857628
0.09216983144868786,0.4181264280274181,0.3665517507690147
0.09259654363132068,0.4181264280274181,0.3660090175223615
0.09259654363132068,0.4188880426504189,0.3659981458207741
0.09344996799658631,0.4188880426504189,0.365596525615924
0.09344996799658631,0.41964965727341963,0.365498825806303
0.09387668017921912,0.41964965727341963,0.3650944459896452
0.09387668017921912,0.4204112718964204,0.36499022713305235
0.09515681672711757,0.4204112718964204,0.3640248598212324
0.09515681672711757,0.4211728865194212,0.3639574639011061
0.09558352890975037,0.4211728865194212,0.3638298606012699
0.09558352890975037,0.4226961157654227,0.3627091734988484
0.09729037764028163,0.4226961157654227,0.3616976655984245
0.09729037764028163,0.42345773038842344,0.36151074793666893
0.09771708982291444,0.42345773038842344,0.361371785995677
0.09771708982291444,0.4242193450114242,0.3612295246679796
0.09814380200554726,0.4242193450114242,0.3611324103608625
0.09814380200554726,0.424980959634425,0.36091810362948173
0.09878387027949648,0.424980959634425,0.3606637569302137
0.09878387027949648,0.42574257425742573,0.36056888028335565
0.0996372946447621,0.42574257425742573,0.3599571101695441
0.0996372946447621,0.42726580350342724,0.3592481778689679
0.09985065073607852,0.42726580350342724,0.35909110931982674
0.09985065073607852,0.428027418126428,0.35863283447893657
0.10027736291871132,0.428027418126428,0.35779309919196195
0.10027736291871132,0.4303122619954303,0.35762258072996916
0.10070407510134415,0.4303122619954303,0.3571210035912339
0.10070407510134415,0.43183549124143183,0.35621264369999567
0.10091743119266056,0.43183549124143183,0.35614362958472995
0.10091743119266056,0.4325971058644326,0.3559135555213142
0.10113078728397695,0.4325971058644326,0.35574943795767555
0.10113078728397695,0.43564356435643564,0.35498074565785026
0.10305099210582462,0.43564356435643564,0.35194084125743524
0.10305099210582462,0.4364051789794364,0.3519335883153078
0.10369106037977384,0.4364051789794364,0.35174259343180564
0.10369106037977384,0.43869002284843867,0.3514033097797933
0.10390441647109025,0.43869002284843867,0.3512930291030434
0.10390441647109025,0.43945163747143945,0.35119357275795593
0.10475784083635588,0.43945163747143945,0.3505679168309249
0.10475784083635588,0.44021325209444023,0.3504621829954869
0.10497119692767229,0.44021325209444023,0.35026023250964494
0.10497119692767229,0.44097486671744096,0.3502016203263994
0.10625133347557073,0.44097486671744096,0.3493928045865179
0.10625133347557073,0.44173648134044174,0.3488894934012087
0.10753147002346918,0.44173648134044174,0.34823067574107097
0.10753147002346918,0.4424980959634425,0.3480646984411809
